type,flavor,state,index type,year,index
traditional,expanded-data,Colorado,index_nsa,2000,876.01
traditional,expanded-data,Colorado,index_nsa,2001,959.49
traditional,expanded-data,Colorado,index_nsa,2002,1002.82
traditional,expanded-data,Colorado,index_nsa,2003,1025.66
traditional,expanded-data,Colorado,index_nsa,2004,1058.05
traditional,expanded-data,Colorado,index_nsa,2005,1106.05
traditional,expanded-data,Colorado,index_nsa,2006,1142.63
traditional,expanded-data,Colorado,index_nsa,2007,1126.5
traditional,expanded-data,Colorado,index_nsa,2008,1041.99
traditional,expanded-data,Colorado,index_nsa,2009,1011.96
traditional,expanded-data,Colorado,index_nsa,2010,1002.91
traditional,expanded-data,Colorado,index_nsa,2011,971.02
traditional,expanded-data,Colorado,index_nsa,2012,1027.3
traditional,expanded-data,Colorado,index_nsa,2013,1114.25
traditional,expanded-data,Colorado,index_nsa,2014,1208.74
traditional,expanded-data,Colorado,index_nsa,2015,1328.77
traditional,expanded-data,Colorado,index_nsa,2016,1452.76
traditional,expanded-data,Colorado,index_nsa,2017,1582.84
traditional,expanded-data,Colorado,index_nsa,2018,1713.43
traditional,expanded-data,Colorado,index_nsa,2019,1815.73
traditional,expanded-data,Colorado,index_nsa,2020,1953.3
traditional,expanded-data,Colorado,index_nsa,2021,2319.64
traditional,expanded-data,Colorado,index_nsa,2022,1314.05
traditional,purchase-only,Colorado,index_nsa,1975,0
traditional,purchase-only,Colorado,index_nsa,1976,0
traditional,purchase-only,Colorado,index_nsa,1977,0
traditional,purchase-only,Colorado,index_nsa,1978,0
traditional,purchase-only,Colorado,index_nsa,1979,0
traditional,purchase-only,Colorado,index_nsa,1980,0
traditional,purchase-only,Colorado,index_nsa,1981,0
traditional,purchase-only,Colorado,index_nsa,1982,0
traditional,purchase-only,Colorado,index_nsa,1983,0
traditional,purchase-only,Colorado,index_nsa,1984,0
traditional,purchase-only,Colorado,index_nsa,1985,0
traditional,purchase-only,Colorado,index_nsa,1986,0
traditional,purchase-only,Colorado,index_nsa,1987,0
traditional,purchase-only,Colorado,index_nsa,1988,0
traditional,purchase-only,Colorado,index_nsa,1989,0
traditional,purchase-only,Colorado,index_nsa,1990,0
traditional,purchase-only,Colorado,index_nsa,1991,406.63
traditional,purchase-only,Colorado,index_nsa,1992,438.73
traditional,purchase-only,Colorado,index_nsa,1993,488.6
traditional,purchase-only,Colorado,index_nsa,1994,547.79
traditional,purchase-only,Colorado,index_nsa,1995,581.01
traditional,purchase-only,Colorado,index_nsa,1996,611.69
traditional,purchase-only,Colorado,index_nsa,1997,640.02
traditional,purchase-only,Colorado,index_nsa,1998,680.62
traditional,purchase-only,Colorado,index_nsa,1999,748.77
traditional,purchase-only,Colorado,index_nsa,2000,833.06
traditional,purchase-only,Colorado,index_nsa,2001,907.89
traditional,purchase-only,Colorado,index_nsa,2002,944.15
traditional,purchase-only,Colorado,index_nsa,2003,965.96
traditional,purchase-only,Colorado,index_nsa,2004,1002.69
traditional,purchase-only,Colorado,index_nsa,2005,1053.04
traditional,purchase-only,Colorado,index_nsa,2006,1089.78
traditional,purchase-only,Colorado,index_nsa,2007,1092.36
traditional,purchase-only,Colorado,index_nsa,2008,1047.21
traditional,purchase-only,Colorado,index_nsa,2009,1045.51
traditional,purchase-only,Colorado,index_nsa,2010,1028.85
traditional,purchase-only,Colorado,index_nsa,2011,995.96
traditional,purchase-only,Colorado,index_nsa,2012,1047.86
traditional,purchase-only,Colorado,index_nsa,2013,1141.55
traditional,purchase-only,Colorado,index_nsa,2014,1232.24
traditional,purchase-only,Colorado,index_nsa,2015,1371.85
traditional,purchase-only,Colorado,index_nsa,2016,1509.43
traditional,purchase-only,Colorado,index_nsa,2017,1652.91
traditional,purchase-only,Colorado,index_nsa,2018,1794.62
traditional,purchase-only,Colorado,index_nsa,2019,1892.14
traditional,purchase-only,Colorado,index_nsa,2020,2040.64
traditional,purchase-only,Colorado,index_nsa,2021,2412.12
traditional,purchase-only,Colorado,index_nsa,2022,1388.42
non-metro,all-transactions,Colorado,index_nsa,1975,0
non-metro,all-transactions,Colorado,index_nsa,1976,0
non-metro,all-transactions,Colorado,index_nsa,1977,0
non-metro,all-transactions,Colorado,index_nsa,1978,0
non-metro,all-transactions,Colorado,index_nsa,1979,0
non-metro,all-transactions,Colorado,index_nsa,1980,0
non-metro,all-transactions,Colorado,index_nsa,1981,0
non-metro,all-transactions,Colorado,index_nsa,1982,0
non-metro,all-transactions,Colorado,index_nsa,1983,0
non-metro,all-transactions,Colorado,index_nsa,1984,0
non-metro,all-transactions,Colorado,index_nsa,1985,0
non-metro,all-transactions,Colorado,index_nsa,1986,0
non-metro,all-transactions,Colorado,index_nsa,1987,0
non-metro,all-transactions,Colorado,index_nsa,1988,0
non-metro,all-transactions,Colorado,index_nsa,1989,0
non-metro,all-transactions,Colorado,index_nsa,1990,0
non-metro,all-transactions,Colorado,index_nsa,1991,0
non-metro,all-transactions,Colorado,index_nsa,1992,0
non-metro,all-transactions,Colorado,index_nsa,1993,0
non-metro,all-transactions,Colorado,index_nsa,1994,0
non-metro,all-transactions,Colorado,index_nsa,1995,412.42
non-metro,all-transactions,Colorado,index_nsa,1996,440.86
non-metro,all-transactions,Colorado,index_nsa,1997,465.74
non-metro,all-transactions,Colorado,index_nsa,1998,491.02
non-metro,all-transactions,Colorado,index_nsa,1999,519.39
non-metro,all-transactions,Colorado,index_nsa,2000,559.22
non-metro,all-transactions,Colorado,index_nsa,2001,594.45
non-metro,all-transactions,Colorado,index_nsa,2002,625.07
non-metro,all-transactions,Colorado,index_nsa,2003,651.08
non-metro,all-transactions,Colorado,index_nsa,2004,690.35
non-metro,all-transactions,Colorado,index_nsa,2005,755.89
non-metro,all-transactions,Colorado,index_nsa,2006,833.76
non-metro,all-transactions,Colorado,index_nsa,2007,902.35
non-metro,all-transactions,Colorado,index_nsa,2008,928.74
non-metro,all-transactions,Colorado,index_nsa,2009,898.32
non-metro,all-transactions,Colorado,index_nsa,2010,833.28
non-metro,all-transactions,Colorado,index_nsa,2011,782.4
non-metro,all-transactions,Colorado,index_nsa,2012,767.14
non-metro,all-transactions,Colorado,index_nsa,2013,774.78
non-metro,all-transactions,Colorado,index_nsa,2014,807.77
non-metro,all-transactions,Colorado,index_nsa,2015,853
non-metro,all-transactions,Colorado,index_nsa,2016,906.4
non-metro,all-transactions,Colorado,index_nsa,2017,966.69
non-metro,all-transactions,Colorado,index_nsa,2018,1041.85
non-metro,all-transactions,Colorado,index_nsa,2019,1109.27
non-metro,all-transactions,Colorado,index_nsa,2020,1170.2
non-metro,all-transactions,Colorado,index_nsa,2021,1345.6
non-metro,all-transactions,Colorado,index_nsa,2022,779.85
non-metro,expanded-data,Colorado,index_nsa,1975,0
non-metro,expanded-data,Colorado,index_nsa,1976,0
non-metro,expanded-data,Colorado,index_nsa,1977,0
non-metro,expanded-data,Colorado,index_nsa,1978,0
non-metro,expanded-data,Colorado,index_nsa,1979,0
non-metro,expanded-data,Colorado,index_nsa,1980,0
non-metro,expanded-data,Colorado,index_nsa,1981,0
non-metro,expanded-data,Colorado,index_nsa,1982,0
non-metro,expanded-data,Colorado,index_nsa,1983,0
non-metro,expanded-data,Colorado,index_nsa,1984,0
non-metro,expanded-data,Colorado,index_nsa,1985,0
non-metro,expanded-data,Colorado,index_nsa,1986,0
non-metro,expanded-data,Colorado,index_nsa,1987,0
non-metro,expanded-data,Colorado,index_nsa,1988,0
non-metro,expanded-data,Colorado,index_nsa,1989,0
non-metro,expanded-data,Colorado,index_nsa,1990,0
non-metro,expanded-data,Colorado,index_nsa,1991,0
non-metro,expanded-data,Colorado,index_nsa,1992,0
non-metro,expanded-data,Colorado,index_nsa,1993,0
non-metro,expanded-data,Colorado,index_nsa,1994,0
non-metro,expanded-data,Colorado,index_nsa,1995,0
non-metro,expanded-data,Colorado,index_nsa,1996,0
non-metro,expanded-data,Colorado,index_nsa,1997,0
non-metro,expanded-data,Colorado,index_nsa,1998,0
non-metro,expanded-data,Colorado,index_nsa,1999,0
non-metro,expanded-data,Colorado,index_nsa,2000,0
non-metro,expanded-data,Colorado,index_nsa,2001,0
non-metro,expanded-data,Colorado,index_nsa,2002,0
non-metro,expanded-data,Colorado,index_nsa,2003,0
non-metro,expanded-data,Colorado,index_nsa,2004,0
non-metro,expanded-data,Colorado,index_nsa,2005,0
non-metro,expanded-data,Colorado,index_nsa,2006,0
non-metro,expanded-data,Colorado,index_nsa,2007,0
non-metro,expanded-data,Colorado,index_nsa,2008,0
non-metro,expanded-data,Colorado,index_nsa,2009,0
non-metro,expanded-data,Colorado,index_nsa,2010,0
non-metro,expanded-data,Colorado,index_nsa,2011,0
non-metro,expanded-data,Colorado,index_nsa,2012,0
non-metro,expanded-data,Colorado,index_nsa,2013,0
non-metro,expanded-data,Colorado,index_nsa,2014,0
non-metro,expanded-data,Colorado,index_nsa,2015,0
non-metro,expanded-data,Colorado,index_nsa,2016,0
non-metro,expanded-data,Colorado,index_nsa,2017,0
non-metro,expanded-data,Colorado,index_nsa,2018,0
non-metro,expanded-data,Colorado,index_nsa,2019,0
non-metro,expanded-data,Colorado,index_nsa,2020,0
non-metro,expanded-data,Colorado,index_nsa,2021,0
non-metro,expanded-data,Colorado,index_nsa,2022,0
non-metro,purchase-only,Colorado,index_nsa,1975,0
non-metro,purchase-only,Colorado,index_nsa,1976,0
non-metro,purchase-only,Colorado,index_nsa,1977,0
non-metro,purchase-only,Colorado,index_nsa,1978,0
non-metro,purchase-only,Colorado,index_nsa,1979,0
non-metro,purchase-only,Colorado,index_nsa,1980,0
non-metro,purchase-only,Colorado,index_nsa,1981,0
non-metro,purchase-only,Colorado,index_nsa,1982,0
non-metro,purchase-only,Colorado,index_nsa,1983,0
non-metro,purchase-only,Colorado,index_nsa,1984,0
non-metro,purchase-only,Colorado,index_nsa,1985,0
non-metro,purchase-only,Colorado,index_nsa,1986,0
non-metro,purchase-only,Colorado,index_nsa,1987,0
non-metro,purchase-only,Colorado,index_nsa,1988,0
non-metro,purchase-only,Colorado,index_nsa,1989,0
non-metro,purchase-only,Colorado,index_nsa,1990,0
non-metro,purchase-only,Colorado,index_nsa,1991,0
non-metro,purchase-only,Colorado,index_nsa,1992,0
non-metro,purchase-only,Colorado,index_nsa,1993,0
non-metro,purchase-only,Colorado,index_nsa,1994,0
non-metro,purchase-only,Colorado,index_nsa,1995,0
non-metro,purchase-only,Colorado,index_nsa,1996,0
non-metro,purchase-only,Colorado,index_nsa,1997,0
non-metro,purchase-only,Colorado,index_nsa,1998,0
non-metro,purchase-only,Colorado,index_nsa,1999,0
non-metro,purchase-only,Colorado,index_nsa,2000,0
non-metro,purchase-only,Colorado,index_nsa,2001,0
non-metro,purchase-only,Colorado,index_nsa,2002,0
non-metro,purchase-only,Colorado,index_nsa,2003,0
non-metro,purchase-only,Colorado,index_nsa,2004,0
non-metro,purchase-only,Colorado,index_nsa,2005,0
non-metro,purchase-only,Colorado,index_nsa,2006,0
non-metro,purchase-only,Colorado,index_nsa,2007,0
non-metro,purchase-only,Colorado,index_nsa,2008,0
non-metro,purchase-only,Colorado,index_nsa,2009,0
non-metro,purchase-only,Colorado,index_nsa,2010,0
non-metro,purchase-only,Colorado,index_nsa,2011,0
non-metro,purchase-only,Colorado,index_nsa,2012,0
non-metro,purchase-only,Colorado,index_nsa,2013,0
non-metro,purchase-only,Colorado,index_nsa,2014,0
non-metro,purchase-only,Colorado,index_nsa,2015,0
non-metro,purchase-only,Colorado,index_nsa,2016,0
non-metro,purchase-only,Colorado,index_nsa,2017,0
non-metro,purchase-only,Colorado,index_nsa,2018,0
non-metro,purchase-only,Colorado,index_nsa,2019,0
non-metro,purchase-only,Colorado,index_nsa,2020,0
non-metro,purchase-only,Colorado,index_nsa,2021,0
non-metro,purchase-only,Colorado,index_nsa,2022,0
traditional,all-transactions,Connecticut,index_nsa,1975,248.76
traditional,all-transactions,Connecticut,index_nsa,1976,263.98
traditional,all-transactions,Connecticut,index_nsa,1977,276.31
traditional,all-transactions,Connecticut,index_nsa,1978,328.5
traditional,all-transactions,Connecticut,index_nsa,1979,395.06
traditional,all-transactions,Connecticut,index_nsa,1980,410.21
traditional,all-transactions,Connecticut,index_nsa,1981,439.87
traditional,all-transactions,Connecticut,index_nsa,1982,448.03
traditional,all-transactions,Connecticut,index_nsa,1983,488.45
traditional,all-transactions,Connecticut,index_nsa,1984,547.68
traditional,all-transactions,Connecticut,index_nsa,1985,632.62
traditional,all-transactions,Connecticut,index_nsa,1986,771.78
traditional,all-transactions,Connecticut,index_nsa,1987,969.79
traditional,all-transactions,Connecticut,index_nsa,1988,1062.88
traditional,all-transactions,Connecticut,index_nsa,1989,1046.72
traditional,all-transactions,Connecticut,index_nsa,1990,994.22
traditional,all-transactions,Connecticut,index_nsa,1991,946.18
traditional,all-transactions,Connecticut,index_nsa,1992,935.76
traditional,all-transactions,Connecticut,index_nsa,1993,920.12
traditional,all-transactions,Connecticut,index_nsa,1994,890.62
traditional,all-transactions,Connecticut,index_nsa,1995,885.71
traditional,all-transactions,Connecticut,index_nsa,1996,897.88
traditional,all-transactions,Connecticut,index_nsa,1997,908.4
traditional,all-transactions,Connecticut,index_nsa,1998,953.87
traditional,all-transactions,Connecticut,index_nsa,1999,1005.01
traditional,all-transactions,Connecticut,index_nsa,2000,1082.55
traditional,all-transactions,Connecticut,index_nsa,2001,1177.93
traditional,all-transactions,Connecticut,index_nsa,2002,1290.79
traditional,all-transactions,Connecticut,index_nsa,2003,1400.68
traditional,all-transactions,Connecticut,index_nsa,2004,1569.67
traditional,all-transactions,Connecticut,index_nsa,2005,1761.18
traditional,all-transactions,Connecticut,index_nsa,2006,1860.92
traditional,all-transactions,Connecticut,index_nsa,2007,1865.32
traditional,all-transactions,Connecticut,index_nsa,2008,1785.71
traditional,all-transactions,Connecticut,index_nsa,2009,1684.39
traditional,all-transactions,Connecticut,index_nsa,2010,1621.84
traditional,all-transactions,Connecticut,index_nsa,2011,1570.01
traditional,all-transactions,Connecticut,index_nsa,2012,1539.4
traditional,all-transactions,Connecticut,index_nsa,2013,1524.9
traditional,all-transactions,Connecticut,index_nsa,2014,1521.88
traditional,all-transactions,Connecticut,index_nsa,2015,1546.96
traditional,all-transactions,Connecticut,index_nsa,2016,1555.64
traditional,all-transactions,Connecticut,index_nsa,2017,1564.34
traditional,all-transactions,Connecticut,index_nsa,2018,1581.82
traditional,all-transactions,Connecticut,index_nsa,2019,1625.21
traditional,all-transactions,Connecticut,index_nsa,2020,1697.33
traditional,all-transactions,Connecticut,index_nsa,2021,1932.63
traditional,all-transactions,Connecticut,index_nsa,2022,1078.92
traditional,expanded-data,Connecticut,index_nsa,1975,0
traditional,expanded-data,Connecticut,index_nsa,1976,0
traditional,expanded-data,Connecticut,index_nsa,1977,0
traditional,expanded-data,Connecticut,index_nsa,1978,0
traditional,expanded-data,Connecticut,index_nsa,1979,0
traditional,expanded-data,Connecticut,index_nsa,1980,0
traditional,expanded-data,Connecticut,index_nsa,1981,0
traditional,expanded-data,Connecticut,index_nsa,1982,0
traditional,expanded-data,Connecticut,index_nsa,1983,0
traditional,expanded-data,Connecticut,index_nsa,1984,0
traditional,expanded-data,Connecticut,index_nsa,1985,0
traditional,expanded-data,Connecticut,index_nsa,1986,0
traditional,expanded-data,Connecticut,index_nsa,1987,0
traditional,expanded-data,Connecticut,index_nsa,1988,0
traditional,expanded-data,Connecticut,index_nsa,1989,0
traditional,expanded-data,Connecticut,index_nsa,1990,0
traditional,expanded-data,Connecticut,index_nsa,1991,391.66
traditional,expanded-data,Connecticut,index_nsa,1992,381.44
traditional,expanded-data,Connecticut,index_nsa,1993,368.2
traditional,expanded-data,Connecticut,index_nsa,1994,366.57
traditional,expanded-data,Connecticut,index_nsa,1995,365.65
traditional,expanded-data,Connecticut,index_nsa,1996,368.95
traditional,expanded-data,Connecticut,index_nsa,1997,376.12
traditional,expanded-data,Connecticut,index_nsa,1998,394.47
traditional,expanded-data,Connecticut,index_nsa,1999,425.77
traditional,expanded-data,Connecticut,index_nsa,2000,463.2
traditional,expanded-data,Connecticut,index_nsa,2001,505.47
traditional,expanded-data,Connecticut,index_nsa,2002,560.01
traditional,expanded-data,Connecticut,index_nsa,2003,623.91
traditional,expanded-data,Connecticut,index_nsa,2004,703.02
traditional,expanded-data,Connecticut,index_nsa,2005,790.61
traditional,expanded-data,Connecticut,index_nsa,2006,832.87
traditional,expanded-data,Connecticut,index_nsa,2007,814.51
traditional,expanded-data,Connecticut,index_nsa,2008,748.82
traditional,expanded-data,Connecticut,index_nsa,2009,687.35
traditional,expanded-data,Connecticut,index_nsa,2010,657.06
traditional,expanded-data,Connecticut,index_nsa,2011,632.47
traditional,expanded-data,Connecticut,index_nsa,2012,618.31
traditional,expanded-data,Connecticut,index_nsa,2013,627.33
traditional,expanded-data,Connecticut,index_nsa,2014,630.44
traditional,expanded-data,Connecticut,index_nsa,2015,646.3
traditional,expanded-data,Connecticut,index_nsa,2016,663.72
traditional,expanded-data,Connecticut,index_nsa,2017,683.29
traditional,expanded-data,Connecticut,index_nsa,2018,711.34
traditional,expanded-data,Connecticut,index_nsa,2019,728.18
traditional,expanded-data,Connecticut,index_nsa,2020,787.79
traditional,expanded-data,Connecticut,index_nsa,2021,929.45
traditional,expanded-data,Connecticut,index_nsa,2022,511.03
traditional,purchase-only,Connecticut,index_nsa,1975,0
traditional,purchase-only,Connecticut,index_nsa,1976,0
traditional,purchase-only,Connecticut,index_nsa,1977,0
traditional,purchase-only,Connecticut,index_nsa,1978,0
traditional,purchase-only,Connecticut,index_nsa,1979,0
traditional,purchase-only,Connecticut,index_nsa,1980,0
traditional,purchase-only,Connecticut,index_nsa,1981,0
traditional,purchase-only,Connecticut,index_nsa,1982,0
traditional,purchase-only,Connecticut,index_nsa,1983,0
traditional,purchase-only,Connecticut,index_nsa,1984,0
traditional,purchase-only,Connecticut,index_nsa,1985,0
traditional,purchase-only,Connecticut,index_nsa,1986,0
traditional,purchase-only,Connecticut,index_nsa,1987,0
traditional,purchase-only,Connecticut,index_nsa,1988,0
traditional,purchase-only,Connecticut,index_nsa,1989,0
traditional,purchase-only,Connecticut,index_nsa,1990,0
traditional,purchase-only,Connecticut,index_nsa,1991,391.35
traditional,purchase-only,Connecticut,index_nsa,1992,383.91
traditional,purchase-only,Connecticut,index_nsa,1993,368.13
traditional,purchase-only,Connecticut,index_nsa,1994,367.29
traditional,purchase-only,Connecticut,index_nsa,1995,363.65
traditional,purchase-only,Connecticut,index_nsa,1996,364.94
traditional,purchase-only,Connecticut,index_nsa,1997,370.05
traditional,purchase-only,Connecticut,index_nsa,1998,387.54
traditional,purchase-only,Connecticut,index_nsa,1999,420.19
traditional,purchase-only,Connecticut,index_nsa,2000,458.06
traditional,purchase-only,Connecticut,index_nsa,2001,502.55
traditional,purchase-only,Connecticut,index_nsa,2002,558.32
traditional,purchase-only,Connecticut,index_nsa,2003,617.76
traditional,purchase-only,Connecticut,index_nsa,2004,686.32
traditional,purchase-only,Connecticut,index_nsa,2005,755.99
traditional,purchase-only,Connecticut,index_nsa,2006,783.33
traditional,purchase-only,Connecticut,index_nsa,2007,782.85
traditional,purchase-only,Connecticut,index_nsa,2008,739.32
traditional,purchase-only,Connecticut,index_nsa,2009,697.23
traditional,purchase-only,Connecticut,index_nsa,2010,672.11
traditional,purchase-only,Connecticut,index_nsa,2011,651.48
traditional,purchase-only,Connecticut,index_nsa,2012,637.09
traditional,purchase-only,Connecticut,index_nsa,2013,642.96
traditional,purchase-only,Connecticut,index_nsa,2014,646.02
traditional,purchase-only,Connecticut,index_nsa,2015,650.49
traditional,purchase-only,Connecticut,index_nsa,2016,654.39
traditional,purchase-only,Connecticut,index_nsa,2017,668.29
traditional,purchase-only,Connecticut,index_nsa,2018,683.24
traditional,purchase-only,Connecticut,index_nsa,2019,699.8
traditional,purchase-only,Connecticut,index_nsa,2020,751.74
traditional,purchase-only,Connecticut,index_nsa,2021,879.09
traditional,purchase-only,Connecticut,index_nsa,2022,486.92
non-metro,all-transactions,Connecticut,index_nsa,1975,0
non-metro,all-transactions,Connecticut,index_nsa,1976,0
non-metro,all-transactions,Connecticut,index_nsa,1977,0
non-metro,all-transactions,Connecticut,index_nsa,1978,0
non-metro,all-transactions,Connecticut,index_nsa,1979,0
non-metro,all-transactions,Connecticut,index_nsa,1980,0
non-metro,all-transactions,Connecticut,index_nsa,1981,0
non-metro,all-transactions,Connecticut,index_nsa,1982,0
non-metro,all-transactions,Connecticut,index_nsa,1983,0
non-metro,all-transactions,Connecticut,index_nsa,1984,0
non-metro,all-transactions,Connecticut,index_nsa,1985,0
non-metro,all-transactions,Connecticut,index_nsa,1986,0
non-metro,all-transactions,Connecticut,index_nsa,1987,0
non-metro,all-transactions,Connecticut,index_nsa,1988,0
non-metro,all-transactions,Connecticut,index_nsa,1989,0
non-metro,all-transactions,Connecticut,index_nsa,1990,0
non-metro,all-transactions,Connecticut,index_nsa,1991,0
non-metro,all-transactions,Connecticut,index_nsa,1992,0
non-metro,all-transactions,Connecticut,index_nsa,1993,0
non-metro,all-transactions,Connecticut,index_nsa,1994,0
non-metro,all-transactions,Connecticut,index_nsa,1995,411.23
non-metro,all-transactions,Connecticut,index_nsa,1996,419.04
non-metro,all-transactions,Connecticut,index_nsa,1997,419.94
non-metro,all-transactions,Connecticut,index_nsa,1998,437.95
non-metro,all-transactions,Connecticut,index_nsa,1999,458.18
non-metro,all-transactions,Connecticut,index_nsa,2000,484.23
non-metro,all-transactions,Connecticut,index_nsa,2001,529.15
non-metro,all-transactions,Connecticut,index_nsa,2002,581.32
non-metro,all-transactions,Connecticut,index_nsa,2003,627.03
non-metro,all-transactions,Connecticut,index_nsa,2004,705.9
non-metro,all-transactions,Connecticut,index_nsa,2005,790.39
non-metro,all-transactions,Connecticut,index_nsa,2006,833.47
non-metro,all-transactions,Connecticut,index_nsa,2007,838.99
non-metro,all-transactions,Connecticut,index_nsa,2008,800.68
non-metro,all-transactions,Connecticut,index_nsa,2009,751.67
non-metro,all-transactions,Connecticut,index_nsa,2010,713.42
non-metro,all-transactions,Connecticut,index_nsa,2011,687.96
non-metro,all-transactions,Connecticut,index_nsa,2012,672.29
non-metro,all-transactions,Connecticut,index_nsa,2013,655.57
non-metro,all-transactions,Connecticut,index_nsa,2014,650.82
non-metro,all-transactions,Connecticut,index_nsa,2015,655.77
non-metro,all-transactions,Connecticut,index_nsa,2016,659.37
non-metro,all-transactions,Connecticut,index_nsa,2017,664.41
non-metro,all-transactions,Connecticut,index_nsa,2018,673.55
non-metro,all-transactions,Connecticut,index_nsa,2019,689.54
non-metro,all-transactions,Connecticut,index_nsa,2020,732.18
non-metro,all-transactions,Connecticut,index_nsa,2021,849.25
non-metro,all-transactions,Connecticut,index_nsa,2022,476.15
non-metro,expanded-data,Connecticut,index_nsa,1975,0
non-metro,expanded-data,Connecticut,index_nsa,1976,0
non-metro,expanded-data,Connecticut,index_nsa,1977,0
non-metro,expanded-data,Connecticut,index_nsa,1978,0
non-metro,expanded-data,Connecticut,index_nsa,1979,0
non-metro,expanded-data,Connecticut,index_nsa,1980,0
non-metro,expanded-data,Connecticut,index_nsa,1981,0
non-metro,expanded-data,Connecticut,index_nsa,1982,0
non-metro,expanded-data,Connecticut,index_nsa,1983,0
non-metro,expanded-data,Connecticut,index_nsa,1984,0
non-metro,expanded-data,Connecticut,index_nsa,1985,0
non-metro,expanded-data,Connecticut,index_nsa,1986,0
non-metro,expanded-data,Connecticut,index_nsa,1987,0
non-metro,expanded-data,Connecticut,index_nsa,1988,0
non-metro,expanded-data,Connecticut,index_nsa,1989,0
non-metro,expanded-data,Connecticut,index_nsa,1990,0
non-metro,expanded-data,Connecticut,index_nsa,1991,0
non-metro,expanded-data,Connecticut,index_nsa,1992,0
non-metro,expanded-data,Connecticut,index_nsa,1993,0
non-metro,expanded-data,Connecticut,index_nsa,1994,0
non-metro,expanded-data,Connecticut,index_nsa,1995,0
non-metro,expanded-data,Connecticut,index_nsa,1996,0
non-metro,expanded-data,Connecticut,index_nsa,1997,0
non-metro,expanded-data,Connecticut,index_nsa,1998,0
non-metro,expanded-data,Connecticut,index_nsa,1999,0
non-metro,expanded-data,Connecticut,index_nsa,2000,0
non-metro,expanded-data,Connecticut,index_nsa,2001,0
non-metro,expanded-data,Connecticut,index_nsa,2002,0
non-metro,expanded-data,Connecticut,index_nsa,2003,0
non-metro,expanded-data,Connecticut,index_nsa,2004,0
non-metro,expanded-data,Connecticut,index_nsa,2005,0
non-metro,expanded-data,Connecticut,index_nsa,2006,0
non-metro,expanded-data,Connecticut,index_nsa,2007,0
non-metro,expanded-data,Connecticut,index_nsa,2008,0
non-metro,expanded-data,Connecticut,index_nsa,2009,0
non-metro,expanded-data,Connecticut,index_nsa,2010,0
non-metro,expanded-data,Connecticut,index_nsa,2011,0
non-metro,expanded-data,Connecticut,index_nsa,2012,0
non-metro,expanded-data,Connecticut,index_nsa,2013,0
non-metro,expanded-data,Connecticut,index_nsa,2014,0
non-metro,expanded-data,Connecticut,index_nsa,2015,0
non-metro,expanded-data,Connecticut,index_nsa,2016,0
non-metro,expanded-data,Connecticut,index_nsa,2017,0
non-metro,expanded-data,Connecticut,index_nsa,2018,0
non-metro,expanded-data,Connecticut,index_nsa,2019,0
non-metro,expanded-data,Connecticut,index_nsa,2020,0
non-metro,expanded-data,Connecticut,index_nsa,2021,0
non-metro,expanded-data,Connecticut,index_nsa,2022,0
non-metro,purchase-only,Connecticut,index_nsa,1975,0
non-metro,purchase-only,Connecticut,index_nsa,1976,0
non-metro,purchase-only,Connecticut,index_nsa,1977,0
non-metro,purchase-only,Connecticut,index_nsa,1978,0
non-metro,purchase-only,Connecticut,index_nsa,1979,0
non-metro,purchase-only,Connecticut,index_nsa,1980,0
non-metro,purchase-only,Connecticut,index_nsa,1981,0
non-metro,purchase-only,Connecticut,index_nsa,1982,0
non-metro,purchase-only,Connecticut,index_nsa,1983,0
non-metro,purchase-only,Connecticut,index_nsa,1984,0
non-metro,purchase-only,Connecticut,index_nsa,1985,0
non-metro,purchase-only,Connecticut,index_nsa,1986,0
non-metro,purchase-only,Connecticut,index_nsa,1987,0
non-metro,purchase-only,Connecticut,index_nsa,1988,0
non-metro,purchase-only,Connecticut,index_nsa,1989,0
non-metro,purchase-only,Connecticut,index_nsa,1990,0
non-metro,purchase-only,Connecticut,index_nsa,1991,0
non-metro,purchase-only,Connecticut,index_nsa,1992,0
non-metro,purchase-only,Connecticut,index_nsa,1993,0
non-metro,purchase-only,Connecticut,index_nsa,1994,0
non-metro,purchase-only,Connecticut,index_nsa,1995,0
non-metro,purchase-only,Connecticut,index_nsa,1996,0
non-metro,purchase-only,Connecticut,index_nsa,1997,0
non-metro,purchase-only,Connecticut,index_nsa,1998,0
non-metro,purchase-only,Connecticut,index_nsa,1999,0
non-metro,purchase-only,Connecticut,index_nsa,2000,0
non-metro,purchase-only,Connecticut,index_nsa,2001,0
non-metro,purchase-only,Connecticut,index_nsa,2002,0
non-metro,purchase-only,Connecticut,index_nsa,2003,0
non-metro,purchase-only,Connecticut,index_nsa,2004,0
non-metro,purchase-only,Connecticut,index_nsa,2005,0
non-metro,purchase-only,Connecticut,index_nsa,2006,0
non-metro,purchase-only,Connecticut,index_nsa,2007,0
non-metro,purchase-only,Connecticut,index_nsa,2008,0
non-metro,purchase-only,Connecticut,index_nsa,2009,0
non-metro,purchase-only,Connecticut,index_nsa,2010,0
non-metro,purchase-only,Connecticut,index_nsa,2011,0
non-metro,purchase-only,Connecticut,index_nsa,2012,0
non-metro,purchase-only,Connecticut,index_nsa,2013,0
non-metro,purchase-only,Connecticut,index_nsa,2014,0
non-metro,purchase-only,Connecticut,index_nsa,2015,0
